community,n,mean,median,std
92,4,0.04093567251461988,0.02631578947368421,0.052955468644078456
59,27,0.040324121851469635,0.05263157894736842,0.0458873537099623
79,8,0.0402046783625731,0.05263157894736842,0.03872002458015444
107,3,0.03508771929824561,0.05263157894736842,0.030386856273138196
104,3,0.03508771929824561,0.05263157894736842,0.030386856273138196
85,6,0.03508771929824561,0.05263157894736842,0.027178830499701167
74,12,0.032737071436761835,0.0,0.05734038999643412
96,4,0.027777777777777776,0.0,0.05555555555555555
113,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
116,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
140,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
130,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
123,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
117,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
141,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
136,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
127,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
69,15,0.025341130604288498,0.0,0.040856031052969116
73,13,0.024741340530814213,0.0,0.035902959854673705
103,3,0.017543859649122806,0.0,0.030386856273138196
75,11,0.014885699096225412,0.0,0.03560665345328275
71,13,0.012145748987854251,0.0,0.023080474192290243
222,1,0.0,0.0,
227,1,0.0,0.0,
229,1,0.0,0.0,
231,1,0.0,0.0,
226,1,0.0,0.0,
197,1,0.0,0.0,
196,1,0.0,0.0,
199,1,0.0,0.0,
198,1,0.0,0.0,
211,1,0.0,0.0,
200,1,0.0,0.0,
217,1,0.0,0.0,
214,1,0.0,0.0,
213,1,0.0,0.0,
212,1,0.0,0.0,
194,1,0.0,0.0,
193,1,0.0,0.0,
98,4,0.0,0.0,0.0
91,5,0.0,0.0,0.0
106,3,0.0,0.0,0.0
108,3,0.0,0.0,0.0
112,2,0.0,0.0,0.0
210,1,0.0,0.0,
208,1,0.0,0.0,
205,1,0.0,0.0,
105,3,0.0,0.0,0.0
115,2,0.0,0.0,0.0
293,1,0.0,0.0,
291,1,0.0,0.0,
289,1,0.0,0.0,
288,1,0.0,0.0,
287,1,0.0,0.0,
283,1,0.0,0.0,
281,1,0.0,0.0,
282,1,0.0,0.0,
277,1,0.0,0.0,
276,1,0.0,0.0,
278,1,0.0,0.0,
279,1,0.0,0.0,
269,1,0.0,0.0,
270,1,0.0,0.0,
271,1,0.0,0.0,
273,1,0.0,0.0,
263,1,0.0,0.0,
262,1,0.0,0.0,
260,1,0.0,0.0,
259,1,0.0,0.0,
268,1,0.0,0.0,
266,1,0.0,0.0,
265,1,0.0,0.0,
264,1,0.0,0.0,
258,1,0.0,0.0,
257,1,0.0,0.0,
255,1,0.0,0.0,
248,1,0.0,0.0,
250,1,0.0,0.0,
251,1,0.0,0.0,
252,1,0.0,0.0,
254,1,0.0,0.0,
235,1,0.0,0.0,
182,1,0.0,0.0,
181,1,0.0,0.0,
179,1,0.0,0.0,
187,1,0.0,0.0,
244,1,0.0,0.0,
245,1,0.0,0.0,
246,1,0.0,0.0,
240,1,0.0,0.0,
239,1,0.0,0.0,
238,1,0.0,0.0,
242,1,0.0,0.0,
188,1,0.0,0.0,
190,1,0.0,0.0,
191,1,0.0,0.0,
192,1,0.0,0.0,
237,1,0.0,0.0,
186,1,0.0,0.0,
184,1,0.0,0.0,
183,1,0.0,0.0,
218,1,0.0,0.0,
219,1,0.0,0.0,
220,1,0.0,0.0,
221,1,0.0,0.0,
225,1,0.0,0.0,
224,1,0.0,0.0,
223,1,0.0,0.0,
171,1,0.0,0.0,
299,1,0.0,0.0,
172,1,0.0,0.0,
169,1,0.0,0.0,
170,1,0.0,0.0,
156,1,0.0,0.0,
155,1,0.0,0.0,
154,1,0.0,0.0,
153,1,0.0,0.0,
150,1,0.0,0.0,
151,1,0.0,0.0,
148,1,0.0,0.0,
149,1,0.0,0.0,
336,1,0.0,0.0,
335,1,0.0,0.0,
147,1,0.0,0.0,
338,1,0.0,0.0,
334,1,0.0,0.0,
330,1,0.0,0.0,
332,1,0.0,0.0,
333,1,0.0,0.0,
313,1,0.0,0.0,
321,1,0.0,0.0,
319,1,0.0,0.0,
327,1,0.0,0.0,
325,1,0.0,0.0,
326,1,0.0,0.0,
324,1,0.0,0.0,
323,1,0.0,0.0,
302,1,0.0,0.0,
301,1,0.0,0.0,
305,1,0.0,0.0,
304,1,0.0,0.0,
306,1,0.0,0.0,
308,1,0.0,0.0,
311,1,0.0,0.0,
312,1,0.0,0.0,
162,1,0.0,0.0,
295,1,0.0,0.0,
164,1,0.0,0.0,
163,1,0.0,0.0,
168,1,0.0,0.0,
167,1,0.0,0.0,
165,1,0.0,0.0,
166,1,0.0,0.0,
177,1,0.0,0.0,
298,1,0.0,0.0,
300,1,0.0,0.0,
343,1,0.0,0.0,
342,1,0.0,0.0,
340,1,0.0,0.0,
344,1,0.0,0.0,
341,1,0.0,0.0,
146,1,0.0,0.0,
138,1,0.0,0.0,
137,2,0.0,0.0,0.0
135,2,0.0,0.0,0.0
131,2,0.0,0.0,0.0
132,2,0.0,0.0,0.0
134,1,0.0,0.0,
347,1,0.0,0.0,
159,1,0.0,0.0,
122,1,0.0,0.0,
120,2,0.0,0.0,0.0
119,2,0.0,0.0,0.0
118,2,0.0,0.0,0.0
121,1,0.0,0.0,
124,2,0.0,0.0,0.0
126,2,0.0,0.0,0.0
