community,n,mean,median,std
285,1,0.05263157894736842,0.05263157894736842,
286,1,0.05263157894736842,0.05263157894736842,
204,1,0.05263157894736842,0.05263157894736842,
263,1,0.05263157894736842,0.05263157894736842,
267,1,0.05263157894736842,0.05263157894736842,
276,1,0.05263157894736842,0.05263157894736842,
236,1,0.05263157894736842,0.05263157894736842,
256,1,0.05263157894736842,0.05263157894736842,
253,1,0.05263157894736842,0.05263157894736842,
249,1,0.05263157894736842,0.05263157894736842,
89,2,0.05263157894736842,0.05263157894736842,0.0
234,1,0.05263157894736842,0.05263157894736842,
233,1,0.05263157894736842,0.05263157894736842,
110,1,0.05263157894736842,0.05263157894736842,
47,42,0.05171103529130951,0.0,0.08484601823601129
10,314,0.05039407091476662,0.05263157894736842,0.06798251152503718
53,22,0.04776089064014761,0.0,0.07932864257620192
73,12,0.046382295608301795,0.02631578947368421,0.0590282426189752
79,7,0.04594820384294068,0.05263157894736842,0.03796346789474273
43,44,0.04581417894111393,0.0,0.05967747721244923
44,41,0.04569290274946093,0.0,0.08013064623983017
18,140,0.04513428178288859,0.05263157894736842,0.054917797520790367
85,6,0.04483430799220273,0.05263157894736842,0.04146139718096037
63,23,0.044222341873438924,0.0,0.06492816004719561
66,17,0.038932394423197555,0.0,0.05239048657996581
64,20,0.03864809081527348,0.0,0.052393160757116815
25,103,0.03703982018629288,0.0,0.06363091525306669
109,3,0.037037037037037035,0.0,0.06415002990995841
41,45,0.03580629132744716,0.0,0.05333444204963544
111,3,0.03508771929824561,0.05263157894736842,0.030386856273138196
104,3,0.03508771929824561,0.05263157894736842,0.030386856273138196
61,16,0.03442122463020296,0.0,0.05058381279700424
68,16,0.029605263157894735,0.05263157894736842,0.026965659910419992
48,39,0.02869289866193891,0.0,0.052058784987078895
59,23,0.02822273073989321,0.0,0.04007805875153663
92,4,0.027777777777777776,0.0,0.05555555555555555
116,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
113,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
107,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
93,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
103,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
130,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
117,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
80,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
75,10,0.01637426900584795,0.0,0.03717017212180281
69,7,0.015037593984962405,0.0,0.02568158086706666
62,19,0.014158202523853492,0.0,0.030593471566116776
71,12,0.013157894736842105,0.0,0.023803527203507653
96,4,0.013157894736842105,0.0,0.02631578947368421
74,10,0.010526315789473684,0.0,0.022191422176620203
248,1,0.0,0.0,
250,1,0.0,0.0,
251,1,0.0,0.0,
252,1,0.0,0.0,
254,1,0.0,0.0,
255,1,0.0,0.0,
257,1,0.0,0.0,
259,1,0.0,0.0,
115,2,0.0,0.0,0.0
112,2,0.0,0.0,0.0
108,2,0.0,0.0,0.0
106,3,0.0,0.0,0.0
91,5,0.0,0.0,0.0
98,3,0.0,0.0,0.0
235,1,0.0,0.0,
237,1,0.0,0.0,
238,1,0.0,0.0,
239,1,0.0,0.0,
240,1,0.0,0.0,
242,1,0.0,0.0,
244,1,0.0,0.0,
245,1,0.0,0.0,
246,1,0.0,0.0,
105,3,0.0,0.0,0.0
229,1,0.0,0.0,
227,1,0.0,0.0,
226,1,0.0,0.0,
225,1,0.0,0.0,
224,1,0.0,0.0,
223,1,0.0,0.0,
222,1,0.0,0.0,
221,1,0.0,0.0,
220,1,0.0,0.0,
217,1,0.0,0.0,
215,1,0.0,0.0,
214,1,0.0,0.0,
279,1,0.0,0.0,
278,1,0.0,0.0,
277,1,0.0,0.0,
273,1,0.0,0.0,
271,1,0.0,0.0,
270,1,0.0,0.0,
269,1,0.0,0.0,
268,1,0.0,0.0,
266,1,0.0,0.0,
265,1,0.0,0.0,
262,1,0.0,0.0,
260,1,0.0,0.0,
280,1,0.0,0.0,
281,1,0.0,0.0,
282,1,0.0,0.0,
283,1,0.0,0.0,
287,1,0.0,0.0,
288,1,0.0,0.0,
289,1,0.0,0.0,
291,1,0.0,0.0,
313,1,0.0,0.0,
317,1,0.0,0.0,
319,1,0.0,0.0,
321,1,0.0,0.0,
182,1,0.0,0.0,
183,1,0.0,0.0,
184,1,0.0,0.0,
186,1,0.0,0.0,
292,1,0.0,0.0,
293,1,0.0,0.0,
199,1,0.0,0.0,
200,1,0.0,0.0,
202,1,0.0,0.0,
203,1,0.0,0.0,
205,1,0.0,0.0,
208,1,0.0,0.0,
210,1,0.0,0.0,
211,1,0.0,0.0,
212,1,0.0,0.0,
213,1,0.0,0.0,
295,1,0.0,0.0,
298,1,0.0,0.0,
299,1,0.0,0.0,
300,1,0.0,0.0,
301,1,0.0,0.0,
302,1,0.0,0.0,
303,1,0.0,0.0,
304,1,0.0,0.0,
305,1,0.0,0.0,
308,1,0.0,0.0,
311,1,0.0,0.0,
312,1,0.0,0.0,
169,1,0.0,0.0,
168,1,0.0,0.0,
166,1,0.0,0.0,
336,1,0.0,0.0,
335,1,0.0,0.0,
334,1,0.0,0.0,
333,1,0.0,0.0,
332,1,0.0,0.0,
330,1,0.0,0.0,
328,1,0.0,0.0,
327,1,0.0,0.0,
326,1,0.0,0.0,
325,1,0.0,0.0,
324,1,0.0,0.0,
323,1,0.0,0.0,
198,1,0.0,0.0,
197,1,0.0,0.0,
196,1,0.0,0.0,
