node_id,jaccard
n3421,0.1111111111111111
n13946,0.17647058823529413
n1610,0.0
n7608,0.17647058823529413
n16686,0.25
n1331,0.0
n22580,0.05263157894736842
n13955,0.1111111111111111
n22701,0.17647058823529413
n9147,0.05263157894736842
n1273,0.05263157894736842
n4019,0.3333333333333333
n10636,0.05263157894736842
n17407,0.17647058823529413
n20743,0.05263157894736842
n2522,0.0
n17374,0.1111111111111111
n18014,0.05263157894736842
n2471,0.1111111111111111
n2066,0.25
n15799,0.1111111111111111
n15401,0.25
n351,0.1111111111111111
n16843,0.0
n6723,0.1111111111111111
n9036,0.05263157894736842
n13272,0.1111111111111111
n13348,0.17647058823529413
n21884,0.0
n22846,0.05263157894736842
n4983,0.1111111111111111
n18202,0.1111111111111111
n13367,0.05263157894736842
n1193,0.05263157894736842
n12386,0.0
n587,0.0
n6530,0.25
n260,0.25
n18299,0.1111111111111111
n7055,0.1111111111111111
n12502,0.42857142857142855
n2714,0.0
n2134,0.17647058823529413
n13011,0.1111111111111111
n18582,0.17647058823529413
n13269,0.1111111111111111
n14471,0.0
n8070,0.25
n8869,0.1111111111111111
n14782,0.0
n18392,0.0
n19116,0.17647058823529413
n11994,0.1111111111111111
n6906,0.17647058823529413
n11508,0.17647058823529413
n8962,0.05263157894736842
n6516,0.05263157894736842
n8348,0.05263157894736842
n9811,0.17647058823529413
n3983,0.0
n1289,0.1111111111111111
n4000,0.05263157894736842
n6035,0.17647058823529413
n13160,0.0
n13918,0.1111111111111111
n18348,0.25
n7420,0.25
n15274,0.05263157894736842
n15839,0.25
n16966,0.17647058823529413
n16746,0.1111111111111111
n18443,0.0
n15776,0.17647058823529413
n13645,0.05263157894736842
n6683,0.3333333333333333
n3458,0.05263157894736842
n17960,0.05263157894736842
n4510,0.3333333333333333
n7918,0.0
n3796,0.1111111111111111
n7234,0.17647058823529413
n15481,0.05263157894736842
n16049,0.1111111111111111
n17232,0.0
n380,0.1111111111111111
n12149,0.05263157894736842
n14209,0.0
n11097,0.25
n1475,0.1111111111111111
n6433,0.1111111111111111
n5647,0.05263157894736842
n6554,0.05263157894736842
n7169,0.0
n6252,0.0
n7590,0.17647058823529413
n20908,0.0
n7917,0.17647058823529413
n18844,0.0
n4524,0.17647058823529413
n18798,0.25
n1631,0.05263157894736842
n9102,0.05263157894736842
n10606,0.17647058823529413
n18710,0.0
n21398,0.05263157894736842
n10560,0.17647058823529413
n8802,0.17647058823529413
n19167,0.17647058823529413
n1435,0.17647058823529413
n7942,0.0
n10240,0.25
n11750,0.1111111111111111
n11926,0.0
n6959,0.05263157894736842
n7256,0.25
n20607,0.0
n8191,0.05263157894736842
n533,0.05263157894736842
n20368,0.1111111111111111
n10519,0.17647058823529413
n9009,0.17647058823529413
n22130,0.05263157894736842
n20904,0.42857142857142855
n10557,0.3333333333333333
n9423,0.0
n18243,0.1111111111111111
n3876,0.3333333333333333
n11744,0.1111111111111111
n15543,0.1111111111111111
n4508,0.25
n10252,0.0
n7963,0.1111111111111111
n216,0.05263157894736842
n9923,0.05263157894736842
n19616,0.0
n2209,0.17647058823529413
n3012,0.0
n17835,0.3333333333333333
n20724,0.05263157894736842
n4075,0.0
n15574,0.05263157894736842
n13023,0.0
n7011,0.05263157894736842
n18784,0.17647058823529413
n22331,0.17647058823529413
n14195,0.0
n535,0.0
n14849,0.25
n15460,0.0
n7769,0.1111111111111111
n21664,0.0
n14755,0.1111111111111111
n2005,0.1111111111111111
n1698,0.1111111111111111
n9690,0.0
n3999,0.17647058823529413
n2110,0.0
n11729,0.17647058823529413
n15861,0.05263157894736842
n16983,0.1111111111111111
n18084,0.1111111111111111
n12912,0.05263157894736842
n14032,0.25
n6488,0.05263157894736842
n1254,0.1111111111111111
n17924,0.0
n48,0.25
n14333,0.0
n2023,0.05263157894736842
n4461,0.1111111111111111
n13967,0.0
n12533,0.1111111111111111
n14252,0.42857142857142855
n16548,0.42857142857142855
n12199,0.25
n1680,0.05263157894736842
n2771,0.17647058823529413
n6176,0.05263157894736842
n15464,0.0
n5066,0.05263157894736842
n9870,0.05263157894736842
n2196,0.17647058823529413
n167,0.25
n3710,0.05263157894736842
n16457,0.0
n10129,0.0
n3032,0.25
n21717,0.05263157894736842
n3033,0.05263157894736842
n3565,0.1111111111111111
n10563,0.0
n21071,0.0
n11647,0.17647058823529413
n5342,0.05263157894736842
n19111,0.5384615384615384
n14478,0.17647058823529413
n3014,0.25
n18833,0.05263157894736842
n11117,0.0
n19403,0.05263157894736842
n19913,0.05263157894736842
n21145,0.1111111111111111
n11088,0.0
n10372,0.42857142857142855
n22303,0.0
n16074,0.17647058823529413
n20116,0.05263157894736842
n11286,0.1111111111111111
n13914,0.3333333333333333
n15233,0.3333333333333333
n15445,0.1111111111111111
n11889,0.25
n17513,0.05263157894736842
n18835,0.05263157894736842
n1555,0.1111111111111111
n10572,0.17647058823529413
n13420,0.0
n19114,0.1111111111111111
n20529,0.0
n22618,0.1111111111111111
n18859,0.05263157894736842
n15272,0.1111111111111111
n12239,0.05263157894736842
n7945,0.25
n10658,0.05263157894736842
n4756,0.1111111111111111
n960,0.17647058823529413
n4589,0.1111111111111111
n10087,0.25
n18843,0.42857142857142855
n8459,0.17647058823529413
n13774,0.05263157894736842
n7940,0.1111111111111111
n4644,0.05263157894736842
n12844,0.1111111111111111
n3628,0.6666666666666666
n21578,0.1111111111111111
n1806,0.17647058823529413
n1813,0.1111111111111111
n3397,0.1111111111111111
n602,0.0
n16883,0.05263157894736842
n20901,0.3333333333333333
n11456,0.0
n15525,0.0
n21025,0.0
n21665,0.0
n7662,0.0
n9791,0.3333333333333333
n5019,0.05263157894736842
n16358,0.3333333333333333
n837,0.05263157894736842
n22174,0.0
n1535,0.25
n14309,0.0
n22615,0.05263157894736842
n10438,0.05263157894736842
n3081,0.05263157894736842
n16409,0.1111111111111111
n7173,0.25
n7322,0.0
n20792,0.17647058823529413
n284,0.05263157894736842
n9300,0.0
n15391,0.05263157894736842
n5640,0.3333333333333333
n3284,0.17647058823529413
n6587,0.05263157894736842
n72,0.0
n5865,0.05263157894736842
n20453,0.05263157894736842
n5679,0.3333333333333333
n21116,0.25
n16459,0.0
n14215,0.1111111111111111
n1644,0.3333333333333333
n18146,0.1111111111111111
n13589,0.5384615384615384
n20542,0.0
