community,n,mean,median,std
146,1,0.05263157894736842,0.05263157894736842,
276,1,0.05263157894736842,0.05263157894736842,
73,13,0.04588394062078272,0.05263157894736842,0.04427008438730824
108,3,0.037037037037037035,0.0,0.06415002990995841
85,6,0.03508771929824561,0.05263157894736842,0.02717883049970117
74,12,0.03167641325536062,0.0,0.04365241371174831
71,13,0.029239766081871343,0.0,0.04270741189124102
96,4,0.027777777777777776,0.0,0.05555555555555555
141,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
136,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
135,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
127,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
123,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
117,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
113,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
116,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
124,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
112,2,0.02631578947368421,0.02631578947368421,0.03721614637823934
103,3,0.017543859649122806,0.0,0.030386856273138196
98,4,0.013157894736842105,0.0,0.02631578947368421
91,5,0.010526315789473684,0.0,0.023537557657892522
219,1,0.0,0.0,
218,1,0.0,0.0,
217,1,0.0,0.0,
214,1,0.0,0.0,
212,1,0.0,0.0,
213,1,0.0,0.0,
105,3,0.0,0.0,0.0
106,3,0.0,0.0,0.0
273,1,0.0,0.0,
271,1,0.0,0.0,
270,1,0.0,0.0,
269,1,0.0,0.0,
266,1,0.0,0.0,
268,1,0.0,0.0,
263,1,0.0,0.0,
264,1,0.0,0.0,
259,1,0.0,0.0,
258,1,0.0,0.0,
262,1,0.0,0.0,
260,1,0.0,0.0,
257,1,0.0,0.0,
253,1,0.0,0.0,
254,1,0.0,0.0,
255,1,0.0,0.0,
243,1,0.0,0.0,
242,1,0.0,0.0,
245,1,0.0,0.0,
252,1,0.0,0.0,
251,1,0.0,0.0,
250,1,0.0,0.0,
246,1,0.0,0.0,
248,1,0.0,0.0,
244,1,0.0,0.0,
227,1,0.0,0.0,
233,1,0.0,0.0,
231,1,0.0,0.0,
234,1,0.0,0.0,
235,1,0.0,0.0,
237,1,0.0,0.0,
239,1,0.0,0.0,
164,1,0.0,0.0,
163,1,0.0,0.0,
165,1,0.0,0.0,
171,1,0.0,0.0,
169,1,0.0,0.0,
168,1,0.0,0.0,
166,1,0.0,0.0,
229,1,0.0,0.0,
223,1,0.0,0.0,
224,1,0.0,0.0,
226,1,0.0,0.0,
225,1,0.0,0.0,
222,1,0.0,0.0,
170,1,0.0,0.0,
172,1,0.0,0.0,
221,1,0.0,0.0,
107,3,0.0,0.0,0.0
121,1,0.0,0.0,
122,1,0.0,0.0,
119,2,0.0,0.0,0.0
118,2,0.0,0.0,0.0
115,2,0.0,0.0,0.0
120,2,0.0,0.0,0.0
126,2,0.0,0.0,0.0
210,1,0.0,0.0,
211,1,0.0,0.0,
294,1,0.0,0.0,
290,1,0.0,0.0,
289,1,0.0,0.0,
293,1,0.0,0.0,
291,1,0.0,0.0,
288,1,0.0,0.0,
327,1,0.0,0.0,
159,1,0.0,0.0,
156,1,0.0,0.0,
158,1,0.0,0.0,
155,1,0.0,0.0,
154,1,0.0,0.0,
151,1,0.0,0.0,
153,1,0.0,0.0,
147,1,0.0,0.0,
149,1,0.0,0.0,
150,1,0.0,0.0,
313,1,0.0,0.0,
318,1,0.0,0.0,
317,1,0.0,0.0,
319,1,0.0,0.0,
323,1,0.0,0.0,
202,1,0.0,0.0,
205,1,0.0,0.0,
207,1,0.0,0.0,
311,1,0.0,0.0,
208,1,0.0,0.0,
312,1,0.0,0.0,
287,1,0.0,0.0,
282,1,0.0,0.0,
305,1,0.0,0.0,
304,1,0.0,0.0,
300,1,0.0,0.0,
295,1,0.0,0.0,
196,1,0.0,0.0,
308,1,0.0,0.0,
199,1,0.0,0.0,
197,1,0.0,0.0,
279,1,0.0,0.0,
281,1,0.0,0.0,
278,1,0.0,0.0,
142,1,0.0,0.0,
177,1,0.0,0.0,
179,1,0.0,0.0,
138,1,0.0,0.0,
137,2,0.0,0.0,0.0
340,1,0.0,0.0,
341,1,0.0,0.0,
342,1,0.0,0.0,
343,1,0.0,0.0,
344,1,0.0,0.0,
345,1,0.0,0.0,
346,1,0.0,0.0,
347,1,0.0,0.0,
338,1,0.0,0.0,
336,1,0.0,0.0,
333,1,0.0,0.0,
334,1,0.0,0.0,
132,2,0.0,0.0,0.0
131,2,0.0,0.0,0.0
134,1,0.0,0.0,
191,1,0.0,0.0,
182,1,0.0,0.0,
192,1,0.0,0.0,
193,1,0.0,0.0,
144,1,0.0,0.0,
184,1,0.0,0.0,
186,1,0.0,0.0,
187,1,0.0,0.0,
188,1,0.0,0.0,
